file,assigned_emo,majority_emo,agreement
s071_con_actor181_impro12_4.flac,Happy,Frustrated,0.5
s071_con_actor181_impro12_5.flac,Happy,None,0.0
s071_con_actor181_impro12_6.flac,Happy,Neutral,0.5
s071_con_actor181_impro12_7.flac,Happy,Neutral,0.42857142857142805
s071_con_actor181_impro12_8.flac,Happy,Happy,0.8571428571428571
s071_con_actor181_impro12_9.flac,Happy,Frustrated,0.75
s071_con_actor181_impro13_1.flac,Neutral,Neutral,1.0
s071_con_actor181_impro13_10.flac,Neutral,Frustrated,0.7142857142857141
s071_con_actor181_impro13_11.flac,Neutral,Neutral,1.0
s071_con_actor181_impro13_12.flac,Neutral,Neutral,0.75
s071_con_actor181_impro13_13.flac,Neutral,Neutral,0.6666666666666661
s071_con_actor181_impro13_14.flac,Neutral,Neutral,1.0
s071_con_actor181_impro13_15.flac,Neutral,Neutral,1.0
s071_con_actor181_impro13_16.flac,Neutral,None,0.0
s071_con_actor181_impro13_17.flac,Neutral,Frustrated,0.5714285714285711
s071_con_actor181_impro13_2.flac,Neutral,Neutral,0.928571428571428
s071_con_actor181_impro13_3.flac,Neutral,Neutral,0.75
s071_con_actor181_impro13_4.flac,Neutral,None,0.0
s071_con_actor181_impro13_5.flac,Neutral,Frustrated,0.5714285714285711
s071_con_actor181_impro13_6.flac,Neutral,Angry,0.625
s071_con_actor181_impro13_7.flac,Neutral,Neutral,0.5
s071_con_actor181_impro13_8.flac,Neutral,Neutral,0.5
s071_con_actor181_impro13_9.flac,Neutral,Neutral,0.6666666666666661
s071_con_actor181_impro14_1.flac,Angry,Frustrated,0.6666666666666661
s071_con_actor181_impro14_10.flac,Angry,Frustrated,0.833333333333333
s071_con_actor181_impro14_11.flac,Angry,Angry,0.6666666666666661
s071_con_actor181_impro14_12.flac,Angry,Angry,1.0
s071_con_actor181_impro14_13.flac,Angry,Angry,0.75
s071_con_actor181_impro14_14.flac,Angry,Frustrated,0.5
s071_con_actor181_impro14_15.flac,Angry,Angry,0.5
s071_con_actor181_impro14_16.flac,Angry,Angry,0.875
s071_con_actor181_impro14_17.flac,Angry,Angry,0.7142857142857141
s071_con_actor181_impro14_18.flac,Angry,Frustrated,0.5
s071_con_actor181_impro14_19.flac,Angry,Angry,1.0
s071_con_actor181_impro14_2.flac,Angry,Angry,0.5
s071_con_actor181_impro14_20.flac,Angry,Frustrated,0.875
s071_con_actor181_impro14_21.flac,Angry,Angry,1.0
s071_con_actor181_impro14_3.flac,Angry,Angry,0.6666666666666661
s071_con_actor181_impro14_4.flac,Angry,Frustrated,0.6000000000000001
s071_con_actor181_impro14_5.flac,Angry,Frustrated,0.5
s071_con_actor181_impro14_6.flac,Angry,Angry,0.6666666666666661
s071_con_actor181_impro14_7.flac,Angry,Frustrated,0.625
s071_con_actor181_impro14_8.flac,Angry,Frustrated,0.8571428571428571
s071_con_actor181_impro14_9.flac,Angry,Angry,0.5
s071_con_actor181_impro15_1.flac,Sad,Sad,0.6666666666666661
s071_con_actor181_impro15_10.flac,Sad,Sad,0.8571428571428571
s071_con_actor181_impro15_11.flac,Sad,Sad,0.833333333333333
s071_con_actor181_impro15_12.flac,Sad,Sad,1.0
s071_con_actor181_impro15_13.flac,Sad,Sad,1.0
s071_con_actor181_impro15_14.flac,Sad,Sad,0.875
s071_con_actor181_impro15_15.flac,Sad,Sad,1.0
s071_con_actor181_impro15_16.flac,Sad,Sad,0.875
s071_con_actor181_impro15_17.flac,Sad,Sad,1.0
s071_con_actor181_impro15_2.flac,Sad,Sad,0.6666666666666661
s071_con_actor181_impro15_3.flac,Sad,Sad,1.0
s071_con_actor181_impro15_4.flac,Sad,Sad,1.0
s071_con_actor181_impro15_5.flac,Sad,Sad,0.6666666666666661
s071_con_actor181_impro15_6.flac,Sad,Sad,0.8
s071_con_actor181_impro15_7.flac,Sad,Sad,0.833333333333333
s071_con_actor181_impro15_8.flac,Sad,Sad,1.0
s071_con_actor181_impro15_9.flac,Sad,Sad,1.0
s071_con_actor181_script1_1_1a.flac,Neutral,None,0.0
s071_con_actor181_script1_1_1b.flac,Neutral,Neutral,0.6666666666666661
s071_con_actor181_script1_1_2a.flac,Angry,Frustrated,0.5
s071_con_actor181_script1_1_2b.flac,Angry,Angry,0.8571428571428571
s071_con_actor181_script1_1_3a.flac,Happy,Happy,1.0
s071_con_actor181_script1_1_3b.flac,Happy,Happy,1.0
s071_con_actor181_script1_1_4a.flac,Sad,Sad,0.75
s071_con_actor181_script1_1_4b.flac,Sad,Sad,0.6666666666666661
s071_con_actor181_script1_1_5a.flac,Frustrated,None,0.0
s071_con_actor181_script1_1_5b.flac,Frustrated,Frustrated,0.6666666666666661
s071_con_actor181_script1_2_1a.flac,Neutral,Neutral,0.6000000000000001
s071_con_actor181_script1_2_1b.flac,Neutral,Neutral,0.8571428571428571
s071_con_actor181_script1_2_2a.flac,Angry,Neutral,0.833333333333333
s071_con_actor181_script1_2_2b.flac,Angry,Angry,0.875
s071_con_actor181_script1_2_3a.flac,Happy,Neutral,0.5
s071_con_actor181_script1_2_3b.flac,Happy,Happy,1.0
s071_con_actor181_script1_2_4a.flac,Sad,Sad,0.5
s071_con_actor181_script1_2_4b.flac,Sad,Sad,1.0
s071_con_actor181_script1_2_5a.flac,Frustrated,Neutral,0.6666666666666661
s071_con_actor181_script1_2_5b.flac,Frustrated,Frustrated,0.75
s071_con_actor181_script2_1_1a.flac,Neutral,Neutral,0.5
s071_con_actor181_script2_1_1b.flac,Neutral,Neutral,0.7000000000000001
s071_con_actor181_script2_1_2a.flac,Angry,None,0.0
s071_con_actor181_script2_1_2b.flac,Angry,Angry,0.75
s071_con_actor181_script2_1_3a.flac,Happy,Happy,0.6666666666666661
s071_con_actor181_script2_1_3b.flac,Happy,None,0.0
s071_con_actor181_script2_1_4a.flac,Sad,Sad,0.6666666666666661
s071_con_actor181_script2_1_4b.flac,Sad,Sad,1.0
s071_con_actor181_script2_1_5a.flac,Frustrated,Neutral,0.7142857142857141
s071_con_actor181_script2_1_5b.flac,Frustrated,Neutral,0.75
s071_con_actor181_script2_2_1a.flac,Neutral,Frustrated,0.6666666666666661
s071_con_actor181_script2_2_1b.flac,Neutral,Neutral,0.625
s071_con_actor181_script2_2_2a.flac,Angry,Frustrated,0.6666666666666661
s071_con_actor181_script2_2_2b.flac,Angry,Angry,0.625
s071_con_actor181_script2_2_3a.flac,Happy,Happy,1.0
s071_con_actor181_script2_2_3b.flac,Happy,Happy,1.0
s071_con_actor181_script2_2_4a.flac,Sad,Sad,1.0
s071_con_actor181_script2_2_4b.flac,Sad,Sad,0.7000000000000001
s071_con_actor181_script2_2_5a.flac,Frustrated,Frustrated,0.5714285714285711
s071_con_actor181_script2_2_5b.flac,Frustrated,Neutral,0.785714285714285
s071_con_actor181_script3_1_1a.flac,Neutral,Neutral,0.625
s071_con_actor181_script3_1_1b.flac,Neutral,Frustrated,0.6666666666666661
s071_con_actor181_script3_1_2a.flac,Angry,None,0.0
s071_con_actor181_script3_1_2b.flac,Angry,Angry,0.625
s071_con_actor181_script3_1_3a.flac,Happy,Happy,0.5714285714285711
s071_con_actor181_script3_1_3b.flac,Happy,Happy,0.5
s071_con_actor181_script3_1_4a.flac,Sad,Sad,0.708333333333333
s071_con_actor181_script3_1_4b.flac,Sad,Sad,0.833333333333333
s071_con_actor181_script3_1_5a.flac,Frustrated,Neutral,0.75
s071_con_actor181_script3_1_5b.flac,Frustrated,Frustrated,1.0
s071_con_actor181_script3_2_1a.flac,Neutral,Neutral,0.5
s071_con_actor181_script3_2_1b.flac,Neutral,Neutral,1.0
s071_con_actor181_script3_2_2a.flac,Angry,Frustrated,0.7000000000000001
s071_con_actor181_script3_2_2b.flac,Angry,Angry,0.9
s071_con_actor181_script3_2_3a.flac,Happy,Frustrated,0.375
s071_con_actor181_script3_2_3b.flac,Happy,Frustrated,0.5
s071_con_actor181_script3_2_4a.flac,Sad,Sad,0.6666666666666661
s071_con_actor181_script3_2_4b.flac,Sad,Sad,0.9
s071_con_actor181_script3_2_5a.flac,Frustrated,Frustrated,0.7000000000000001
s071_con_actor181_script3_2_5b.flac,Frustrated,Frustrated,0.5
s071_con_actor182_impro11_1.flac,Frustrated,Frustrated,0.928571428571428
s071_con_actor182_impro11_10.flac,Frustrated,Happy,0.6666666666666661
s071_con_actor182_impro11_11.flac,Frustrated,Frustrated,0.8
s071_con_actor182_impro11_12.flac,Frustrated,Frustrated,0.9
s071_con_actor182_impro11_13.flac,Frustrated,Frustrated,1.0
s071_con_actor182_impro11_14.flac,Frustrated,None,0.0
s071_con_actor182_impro11_15.flac,Frustrated,Frustrated,1.0
s071_con_actor182_impro11_16.flac,Frustrated,Frustrated,1.0
s071_con_actor182_impro11_17.flac,Frustrated,Frustrated,1.0
s071_con_actor182_impro11_18.flac,Frustrated,Frustrated,1.0
s071_con_actor182_impro11_19.flac,Frustrated,Frustrated,1.0
s071_con_actor182_impro11_2.flac,Frustrated,Frustrated,1.0
s071_con_actor182_impro11_20.flac,Frustrated,Frustrated,0.5714285714285711
s071_con_actor182_impro11_21.flac,Frustrated,Frustrated,0.833333333333333
s071_con_actor182_impro11_3.flac,Frustrated,Frustrated,1.0
s071_con_actor182_impro11_4.flac,Frustrated,Neutral,0.75
s071_con_actor182_impro11_5.flac,Frustrated,Frustrated,1.0
s071_con_actor182_impro11_6.flac,Frustrated,Neutral,0.8571428571428571
s071_con_actor182_impro11_7.flac,Frustrated,Frustrated,0.625
s071_con_actor182_impro11_8.flac,Frustrated,Neutral,0.6666666666666661
s071_con_actor182_impro11_9.flac,Frustrated,Frustrated,0.75
s071_con_actor182_impro12_1.flac,Sad,None,0.0
s071_con_actor182_impro12_10.flac,Sad,Frustrated,1.0
s071_con_actor182_impro12_11.flac,Sad,Frustrated,1.0
s071_con_actor182_impro12_12.flac,Sad,Frustrated,0.875
s071_con_actor182_impro12_13.flac,Sad,Frustrated,0.6666666666666661
s071_con_actor182_impro12_14.flac,Sad,Frustrated,0.5
s071_con_actor182_impro12_2.flac,Sad,Neutral,1.0
s071_con_actor182_impro12_3.flac,Sad,Neutral,0.833333333333333
s071_con_actor182_impro12_4.flac,Sad,Frustrated,0.6875
s071_con_actor182_impro12_5.flac,Sad,Frustrated,0.625
s071_con_actor182_impro12_6.flac,Sad,Frustrated,0.7000000000000001
s071_con_actor182_impro12_7.flac,Sad,Frustrated,0.6666666666666661
s071_con_actor182_impro12_8.flac,Sad,Frustrated,0.625
s071_con_actor182_impro12_9.flac,Sad,Frustrated,1.0
s071_con_actor182_impro13_1.flac,Happy,Happy,1.0
s071_con_actor182_impro13_10.flac,Happy,Frustrated,0.6666666666666661
s071_con_actor182_impro13_11.flac,Happy,Happy,0.6666666666666661
s071_con_actor182_impro13_12.flac,Happy,Frustrated,0.6666666666666661
s071_con_actor182_impro13_13.flac,Happy,Happy,0.7142857142857141
s071_con_actor182_impro13_14.flac,Happy,Happy,0.6666666666666661
s071_con_actor182_impro13_15.flac,Happy,Happy,0.6666666666666661
s071_con_actor182_impro13_2.flac,Happy,Happy,0.785714285714285
s071_con_actor182_impro13_3.flac,Happy,Neutral,0.875
s071_con_actor182_impro13_4.flac,Happy,Neutral,0.625
s071_con_actor182_impro13_5.flac,Happy,Happy,0.625
s071_con_actor182_impro13_6.flac,Happy,Frustrated,0.6666666666666661
s071_con_actor182_impro13_7.flac,Happy,Happy,0.6666666666666661
s071_con_actor182_impro13_8.flac,Happy,Neutral,0.8571428571428571
s071_con_actor182_impro13_9.flac,Happy,Frustrated,0.75
s071_con_actor182_impro14_1.flac,Neutral,None,0.0
s071_con_actor182_impro14_10.flac,Neutral,Neutral,0.8571428571428571
s071_con_actor182_impro14_11.flac,Neutral,Frustrated,1.0
s071_con_actor182_impro14_12.flac,Neutral,Frustrated,0.5
s071_con_actor182_impro14_13.flac,Neutral,Frustrated,1.0
s071_con_actor182_impro14_14.flac,Neutral,Neutral,0.875
s071_con_actor182_impro14_15.flac,Neutral,Neutral,1.0
s071_con_actor182_impro14_16.flac,Neutral,Neutral,0.6666666666666661
s071_con_actor182_impro14_17.flac,Neutral,Frustrated,0.7000000000000001
s071_con_actor182_impro14_18.flac,Neutral,Frustrated,0.625
s071_con_actor182_impro14_19.flac,Neutral,Frustrated,0.5714285714285711
s071_con_actor182_impro14_2.flac,Neutral,Neutral,0.75
s071_con_actor182_impro14_20.flac,Neutral,Frustrated,0.7142857142857141
s071_con_actor182_impro14_21.flac,Neutral,Frustrated,0.6666666666666661
s071_con_actor182_impro14_3.flac,Neutral,None,0.0
s071_con_actor182_impro14_4.flac,Neutral,Neutral,0.642857142857142
s071_con_actor182_impro14_5.flac,Neutral,None,0.0
s071_con_actor182_impro14_6.flac,Neutral,None,0.0
s071_con_actor182_impro14_7.flac,Neutral,Frustrated,0.625
s071_con_actor182_impro14_8.flac,Neutral,Neutral,1.0
s071_con_actor182_impro14_9.flac,Neutral,Neutral,0.625
s071_con_actor182_impro15_1.flac,Angry,Frustrated,0.75
s071_con_actor182_impro15_10.flac,Angry,Frustrated,0.45833333333333304
s071_con_actor182_impro15_11.flac,Angry,Angry,0.6666666666666661
s071_con_actor182_impro15_12.flac,Angry,Angry,0.5
s071_con_actor182_impro15_13.flac,Angry,Frustrated,0.5714285714285711
s071_con_actor182_impro15_14.flac,Angry,Frustrated,0.833333333333333
s071_con_actor182_impro15_15.flac,Angry,Angry,0.5
s071_con_actor182_impro15_16.flac,Angry,Frustrated,0.8571428571428571
s071_con_actor182_impro15_17.flac,Angry,Frustrated,0.611111111111111
s071_con_actor182_impro15_18.flac,Angry,Angry,0.6666666666666661
s071_con_actor182_impro15_19.flac,Angry,None,0.0
s071_con_actor182_impro15_2.flac,Angry,Frustrated,0.928571428571428
s071_con_actor182_impro15_20.flac,Angry,Frustrated,1.0
s071_con_actor182_impro15_3.flac,Angry,None,0.0
s071_con_actor182_impro15_4.flac,Angry,Frustrated,0.7142857142857141
s071_con_actor182_impro15_5.flac,Angry,Frustrated,0.833333333333333
s071_con_actor182_impro15_6.flac,Angry,None,0.0
s071_con_actor182_impro15_7.flac,Angry,Frustrated,0.6666666666666661
s071_con_actor182_impro15_8.flac,Angry,Angry,0.5
s071_con_actor182_impro15_9.flac,Angry,Angry,0.7142857142857141
s071_con_actor182_script1_1_1a.flac,Neutral,Frustrated,0.5714285714285711
s071_con_actor182_script1_1_1b.flac,Neutral,Neutral,0.75
s071_con_actor182_script1_1_2a.flac,Angry,Frustrated,0.5714285714285711
s071_con_actor182_script1_1_2b.flac,Angry,Angry,0.875
s071_con_actor182_script1_1_3a.flac,Happy,Happy,0.6666666666666661
s071_con_actor182_script1_1_3b.flac,Happy,Happy,0.6666666666666661
s071_con_actor182_script1_1_4a.flac,Sad,Sad,0.75
s071_con_actor182_script1_1_4b.flac,Sad,Sad,0.75
s071_con_actor182_script1_1_5a.flac,Frustrated,Sad,0.42857142857142805
s071_con_actor182_script1_1_5b.flac,Frustrated,None,0.0
s071_con_actor182_script1_2_1a.flac,Neutral,Neutral,0.928571428571428
s071_con_actor182_script1_2_1b.flac,Neutral,Neutral,0.7142857142857141
s071_con_actor182_script1_2_2a.flac,Angry,None,0.0
s071_con_actor182_script1_2_2b.flac,Angry,Angry,0.8
s071_con_actor182_script1_2_3a.flac,Happy,Neutral,0.875
s071_con_actor182_script1_2_3b.flac,Happy,Happy,0.5
s071_con_actor182_script1_2_4a.flac,Sad,Sad,0.75
s071_con_actor182_script1_2_4b.flac,Sad,Sad,0.875
s071_con_actor182_script1_2_5a.flac,Frustrated,Neutral,0.7000000000000001
s071_con_actor182_script1_2_5b.flac,Frustrated,Frustrated,1.0
s071_con_actor182_script2_1_1a.flac,Neutral,Neutral,0.6666666666666661
s071_con_actor182_script2_1_1b.flac,Neutral,Neutral,0.75
s071_con_actor182_script2_1_2a.flac,Angry,None,0.0
s071_con_actor182_script2_1_2b.flac,Angry,Angry,0.833333333333333
s071_con_actor182_script2_1_3a.flac,Happy,Happy,1.0
s071_con_actor182_script2_1_3b.flac,Happy,None,0.0
s071_con_actor182_script2_1_4a.flac,Sad,Sad,0.6666666666666661
s071_con_actor182_script2_1_4b.flac,Sad,Sad,0.875
s071_con_actor182_script2_1_5a.flac,Frustrated,None,0.0
s071_con_actor182_script2_1_5b.flac,Frustrated,Frustrated,0.6666666666666661
s071_con_actor182_script2_2_1a.flac,Neutral,Neutral,0.75
s071_con_actor182_script2_2_1b.flac,Neutral,Frustrated,0.5
s071_con_actor182_script2_2_2a.flac,Angry,Angry,0.75
s071_con_actor182_script2_2_2b.flac,Angry,Angry,1.0
s071_con_actor182_script2_2_3a.flac,Happy,Happy,0.5
s071_con_actor182_script2_2_3b.flac,Happy,Happy,1.0
s071_con_actor182_script2_2_4a.flac,Sad,Sad,0.875
s071_con_actor182_script2_2_4b.flac,Sad,Sad,0.75
s071_con_actor182_script2_2_5a.flac,Frustrated,Sad,0.42857142857142805
s071_con_actor182_script2_2_5b.flac,Frustrated,None,0.0
s071_con_actor182_script3_1_1a.flac,Neutral,Neutral,0.5
s071_con_actor182_script3_1_1b.flac,Neutral,Neutral,0.75
s071_con_actor182_script3_1_2a.flac,Angry,Sad,0.45833333333333304
s071_con_actor182_script3_1_2b.flac,Angry,Angry,0.8
s071_con_actor182_script3_1_3a.flac,Happy,Happy,0.75
s071_con_actor182_script3_1_3b.flac,Happy,Frustrated,0.928571428571428
s071_con_actor182_script3_1_4a.flac,Sad,Sad,0.625
s071_con_actor182_script3_1_4b.flac,Sad,Sad,0.75
s071_con_actor182_script3_1_5a.flac,Frustrated,None,0.0
s071_con_actor182_script3_1_5b.flac,Frustrated,Frustrated,1.0
s071_con_actor182_script3_2_1a.flac,Neutral,Neutral,0.625
s071_con_actor182_script3_2_1b.flac,Neutral,Neutral,0.5
s071_con_actor182_script3_2_2a.flac,Angry,Frustrated,0.5714285714285711
s071_con_actor182_script3_2_2b.flac,Angry,Angry,0.75
s071_con_actor182_script3_2_3a.flac,Happy,Frustrated,0.5
s071_con_actor182_script3_2_3b.flac,Happy,Frustrated,0.625
s071_con_actor182_script3_2_4a.flac,Sad,Sad,1.0
s071_con_actor182_script3_2_4b.flac,Sad,Sad,1.0
s071_con_actor182_script3_2_5a.flac,Frustrated,Sad,0.777777777777777
s071_con_actor182_script3_2_5b.flac,Frustrated,Frustrated,0.785714285714285
s072_con_actor183_impro11_1.flac,Frustrated,Neutral,0.625
s072_con_actor183_impro11_10.flac,Frustrated,Frustrated,0.625
s072_con_actor183_impro11_2.flac,Frustrated,Frustrated,0.5
s072_con_actor183_impro11_3.flac,Frustrated,Frustrated,0.6666666666666661
s072_con_actor183_impro11_4.flac,Frustrated,Neutral,0.6666666666666661
s072_con_actor183_impro11_5.flac,Frustrated,Neutral,0.5
s072_con_actor183_impro11_6.flac,Frustrated,Frustrated,0.6666666666666661
s072_con_actor183_impro11_7.flac,Frustrated,Frustrated,0.833333333333333
s072_con_actor183_impro11_8.flac,Frustrated,Frustrated,0.625
s072_con_actor183_impro11_9.flac,Frustrated,Frustrated,0.75
s072_con_actor183_impro12_1.flac,Happy,Happy,1.0
s072_con_actor183_impro12_10.flac,Happy,Frustrated,0.5
s072_con_actor183_impro12_2.flac,Happy,Neutral,0.5
s072_con_actor183_impro12_3.flac,Happy,Happy,0.7142857142857141
s072_con_actor183_impro12_4.flac,Happy,Happy,1.0
s072_con_actor183_impro12_5.flac,Happy,Happy,0.5
s072_con_actor183_impro12_6.flac,Happy,None,0.0
s072_con_actor183_impro12_7.flac,Happy,Happy,0.75
s072_con_actor183_impro12_8.flac,Happy,Happy,0.6666666666666661
s072_con_actor183_impro12_9.flac,Happy,None,0.0
s072_con_actor183_impro13_1.flac,Neutral,Neutral,0.625
s072_con_actor183_impro13_10.flac,Neutral,Neutral,0.625
s072_con_actor183_impro13_11.flac,Neutral,Neutral,0.833333333333333
s072_con_actor183_impro13_2.flac,Neutral,Neutral,0.75
s072_con_actor183_impro13_3.flac,Neutral,Neutral,1.0
s072_con_actor183_impro13_4.flac,Neutral,Neutral,1.0
s072_con_actor183_impro13_5.flac,Neutral,Neutral,0.75
s072_con_actor183_impro13_6.flac,Neutral,Neutral,0.8571428571428571
s072_con_actor183_impro13_7.flac,Neutral,Neutral,0.785714285714285
s072_con_actor183_impro13_8.flac,Neutral,Neutral,0.875
s072_con_actor183_impro13_9.flac,Neutral,None,0.0
s072_con_actor183_impro14_1.flac,Angry,Angry,0.833333333333333
s072_con_actor183_impro14_10.flac,Angry,Angry,0.6666666666666661
s072_con_actor183_impro14_2.flac,Angry,Angry,0.6666666666666661
s072_con_actor183_impro14_3.flac,Angry,Frustrated,0.6666666666666661
s072_con_actor183_impro14_4.flac,Angry,Frustrated,0.6000000000000001
s072_con_actor183_impro14_5.flac,Angry,Angry,0.6666666666666661
s072_con_actor183_impro14_6.flac,Angry,Angry,0.6666666666666661
s072_con_actor183_impro14_7.flac,Angry,Angry,0.75
s072_con_actor183_impro14_8.flac,Angry,Frustrated,0.75
s072_con_actor183_impro14_9.flac,Angry,Angry,0.866666666666666
s072_con_actor183_impro15_1.flac,Sad,Sad,0.583333333333333
s072_con_actor183_impro15_10.flac,Sad,None,0.0
s072_con_actor183_impro15_2.flac,Sad,Sad,0.5714285714285711
s072_con_actor183_impro15_3.flac,Sad,Sad,0.833333333333333
s072_con_actor183_impro15_4.flac,Sad,Frustrated,0.42857142857142805
s072_con_actor183_impro15_5.flac,Sad,Frustrated,0.7000000000000001
s072_con_actor183_impro15_6.flac,Sad,Frustrated,0.833333333333333
s072_con_actor183_impro15_7.flac,Sad,Sad,0.6000000000000001
s072_con_actor183_impro15_8.flac,Sad,Sad,1.0
s072_con_actor183_impro15_9.flac,Sad,Frustrated,0.6666666666666661
s072_con_actor183_script1_1_1a.flac,Neutral,Neutral,0.8
s072_con_actor183_script1_1_1b.flac,Neutral,Neutral,0.875
s072_con_actor183_script1_1_2a.flac,Angry,Angry,0.785714285714285
s072_con_actor183_script1_1_2b.flac,Angry,Angry,0.5
s072_con_actor183_script1_1_3a.flac,Happy,Happy,1.0
s072_con_actor183_script1_1_3b.flac,Happy,Happy,0.8571428571428571
s072_con_actor183_script1_1_4a.flac,Sad,Frustrated,0.6666666666666661
s072_con_actor183_script1_1_4b.flac,Sad,Frustrated,1.0
s072_con_actor183_script1_1_5a.flac,Frustrated,Neutral,0.833333333333333
s072_con_actor183_script1_1_5b.flac,Frustrated,Frustrated,0.625
s072_con_actor183_script1_2_1a.flac,Neutral,Neutral,1.0
s072_con_actor183_script1_2_1b.flac,Neutral,Neutral,0.9
s072_con_actor183_script1_2_2a.flac,Angry,Frustrated,0.5
s072_con_actor183_script1_2_2b.flac,Angry,Angry,0.875
s072_con_actor183_script1_2_3a.flac,Happy,Happy,0.928571428571428
s072_con_actor183_script1_2_3b.flac,Happy,Happy,1.0
s072_con_actor183_script1_2_4a.flac,Sad,Neutral,0.833333333333333
s072_con_actor183_script1_2_4b.flac,Sad,Frustrated,0.6666666666666661
s072_con_actor183_script1_2_5a.flac,Frustrated,Frustrated,0.625
s072_con_actor183_script1_2_5b.flac,Frustrated,Frustrated,0.6666666666666661
s072_con_actor183_script2_1_1a.flac,Neutral,Neutral,0.75
s072_con_actor183_script2_1_1b.flac,Neutral,Frustrated,0.625
s072_con_actor183_script2_1_2a.flac,Angry,Frustrated,0.625
s072_con_actor183_script2_1_2b.flac,Angry,Angry,1.0
s072_con_actor183_script2_1_3a.flac,Happy,Happy,0.6666666666666661
s072_con_actor183_script2_1_3b.flac,Happy,Happy,1.0
s072_con_actor183_script2_1_4a.flac,Sad,Neutral,0.875
s072_con_actor183_script2_1_4b.flac,Sad,Frustrated,0.6666666666666661
s072_con_actor183_script2_1_5a.flac,Frustrated,Frustrated,0.75
s072_con_actor183_script2_1_5b.flac,Frustrated,Frustrated,0.5
s072_con_actor183_script2_2_1a.flac,Neutral,Neutral,1.0
s072_con_actor183_script2_2_1b.flac,Neutral,None,0.0
s072_con_actor183_script2_2_2a.flac,Angry,Frustrated,0.625
s072_con_actor183_script2_2_2b.flac,Angry,Angry,0.6666666666666661
s072_con_actor183_script2_2_3a.flac,Happy,Happy,0.8
s072_con_actor183_script2_2_3b.flac,Happy,Happy,0.6666666666666661
s072_con_actor183_script2_2_4a.flac,Sad,Neutral,0.833333333333333
s072_con_actor183_script2_2_4b.flac,Sad,Frustrated,0.708333333333333
s072_con_actor183_script2_2_5a.flac,Frustrated,Neutral,0.6666666666666661
s072_con_actor183_script2_2_5b.flac,Frustrated,Neutral,1.0
s072_con_actor183_script3_1_1a.flac,Neutral,Neutral,0.8571428571428571
s072_con_actor183_script3_1_1b.flac,Neutral,Neutral,0.6666666666666661
s072_con_actor183_script3_1_2a.flac,Angry,None,0.0
s072_con_actor183_script3_1_2b.flac,Angry,Angry,0.6666666666666661
s072_con_actor183_script3_1_3a.flac,Happy,None,0.0
s072_con_actor183_script3_1_3b.flac,Happy,Neutral,0.6666666666666661
s072_con_actor183_script3_1_4a.flac,Sad,Neutral,1.0
s072_con_actor183_script3_1_4b.flac,Sad,Frustrated,0.5
s072_con_actor183_script3_1_5a.flac,Frustrated,Frustrated,0.625
s072_con_actor183_script3_1_5b.flac,Frustrated,Frustrated,0.6666666666666661
s072_con_actor183_script3_2_1a.flac,Neutral,Neutral,0.5714285714285711
s072_con_actor183_script3_2_1b.flac,Neutral,Neutral,0.833333333333333
s072_con_actor183_script3_2_2a.flac,Angry,Angry,0.5714285714285711
s072_con_actor183_script3_2_2b.flac,Angry,Angry,0.875
s072_con_actor183_script3_2_3a.flac,Happy,Happy,0.5
s072_con_actor183_script3_2_3b.flac,Happy,Angry,0.5
s072_con_actor183_script3_2_4a.flac,Sad,None,0.0
s072_con_actor183_script3_2_4b.flac,Sad,None,0.0
s072_con_actor183_script3_2_5a.flac,Frustrated,Frustrated,0.625
s072_con_actor183_script3_2_5b.flac,Frustrated,Frustrated,0.6666666666666661
s072_con_actor184_impro11_1.flac,Frustrated,Frustrated,1.0
s072_con_actor184_impro11_2.flac,Frustrated,Frustrated,0.875
s072_con_actor184_impro11_3.flac,Frustrated,Frustrated,0.75
s072_con_actor184_impro11_4.flac,Frustrated,None,0.0
s072_con_actor184_impro11_5.flac,Frustrated,None,0.0
s072_con_actor184_impro11_6.flac,Frustrated,Frustrated,1.0
s072_con_actor184_impro11_7.flac,Frustrated,Frustrated,0.875
s072_con_actor184_impro11_8.flac,Frustrated,None,0.0
s072_con_actor184_impro12_1.flac,Sad,Frustrated,0.833333333333333
s072_con_actor184_impro12_2.flac,Sad,Frustrated,1.0
s072_con_actor184_impro12_3.flac,Sad,Frustrated,0.75
s072_con_actor184_impro12_4.flac,Sad,Sad,0.833333333333333
s072_con_actor184_impro12_5.flac,Sad,Frustrated,0.833333333333333
s072_con_actor184_impro12_6.flac,Sad,Frustrated,0.777777777777777
s072_con_actor184_impro12_7.flac,Sad,Frustrated,1.0
s072_con_actor184_impro13_1.flac,Happy,Neutral,1.0
s072_con_actor184_impro13_10.flac,Happy,Neutral,0.75
s072_con_actor184_impro13_11.flac,Happy,Happy,0.5
s072_con_actor184_impro13_12.flac,Happy,Happy,0.5
s072_con_actor184_impro13_2.flac,Happy,Happy,0.35714285714285704
s072_con_actor184_impro13_3.flac,Happy,Happy,0.5
s072_con_actor184_impro13_4.flac,Happy,Happy,0.7142857142857141
s072_con_actor184_impro13_5.flac,Happy,Neutral,0.375
s072_con_actor184_impro13_6.flac,Happy,Neutral,1.0
s072_con_actor184_impro13_7.flac,Happy,Neutral,0.625
s072_con_actor184_impro13_8.flac,Happy,Neutral,0.6666666666666661
s072_con_actor184_impro13_9.flac,Happy,Happy,0.5714285714285711
s072_con_actor184_impro14_1.flac,Neutral,Frustrated,0.5
